index,sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group
293,293,66,672,113,2,226,Jacket,Parka,M,orange,119,51,"A orange coloured, M sized, Parka Jacket",631,42774,2021-08-14,2021-08-22,8.0,fulan 631,Female,49,80 Chelsea KnollApt. 014,7749,Davidfurt,Northern Territory,Australia,Active,Adults
1539,1539,314,205,98,1,98,Shirt,Camp Collared,XS,violet,112,72,"A violet coloured, XS sized, Camp Collared Shirt",95,49262,2021-08-14,2021-08-17,3.0,fulan 95,Prefer not to say,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,Active,Adults
1540,1540,314,829,117,3,351,Jacket,Shearling,XL,blue,95,79,"A blue coloured, XL sized, Shearling Jacket",95,49262,2021-08-14,2021-08-17,3.0,fulan 95,Prefer not to say,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,Active,Adults
292,292,66,901,94,2,188,Trousers,Cords,S,indigo,113,60,"A indigo coloured, S sized, Cords Trousers",631,42774,2021-08-14,2021-08-22,8.0,fulan 631,Female,49,80 Chelsea KnollApt. 014,7749,Davidfurt,Northern Territory,Australia,Active,Adults
291,291,66,728,119,1,119,Jacket,Trench Coat,L,indigo,112,71,"A indigo coloured, L sized, Trench Coat Jacket",631,42774,2021-08-14,2021-08-22,8.0,fulan 631,Female,49,80 Chelsea KnollApt. 014,7749,Davidfurt,Northern Territory,Australia,Active,Adults
290,290,66,125,92,2,184,Shirt,Denim,XS,blue,115,76,"A blue coloured, XS sized, Denim Shirt",631,42774,2021-08-14,2021-08-22,8.0,fulan 631,Female,49,80 Chelsea KnollApt. 014,7749,Davidfurt,Northern Territory,Australia,Active,Adults
288,288,66,810,117,3,351,Jacket,Shearling,XS,orange,95,54,"A orange coloured, XS sized, Shearling Jacket",631,42774,2021-08-14,2021-08-22,8.0,fulan 631,Female,49,80 Chelsea KnollApt. 014,7749,Davidfurt,Northern Territory,Australia,Active,Adults
287,287,66,847,113,1,113,Trousers,Chinos,M,orange,100,73,"A orange coloured, M sized, Chinos Trousers",631,42774,2021-08-14,2021-08-22,8.0,fulan 631,Female,49,80 Chelsea KnollApt. 014,7749,Davidfurt,Northern Territory,Australia,Active,Adults
286,286,66,947,97,3,291,Trousers,Slim-Fit,M,red,119,67,"A red coloured, M sized, Slim-Fit Trousers",631,42774,2021-08-14,2021-08-22,8.0,fulan 631,Female,49,80 Chelsea KnollApt. 014,7749,Davidfurt,Northern Territory,Australia,Active,Adults
2871,2871,575,537,98,2,196,Jacket,Leather,M,yellow,113,77,"A yellow coloured, M sized, Leather Jacket",54,27420,2021-08-14,2021-08-16,2.0,fulan 54,Prefer not to say,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia,Active,Adults
2870,2870,575,78,118,3,354,Shirt,Flannel,L,orange,96,59,"A orange coloured, L sized, Flannel Shirt",54,27420,2021-08-14,2021-08-16,2.0,fulan 54,Prefer not to say,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia,Active,Adults
2869,2869,575,793,91,2,182,Jacket,Pullover,L,blue,114,66,"A blue coloured, L sized, Pullover Jacket",54,27420,2021-08-14,2021-08-16,2.0,fulan 54,Prefer not to say,62,2912 Adams JunctionSuite 740,5575,West Alyssa,Queensland,Australia,Active,Adults
1541,1541,314,935,96,3,288,Trousers,Drawstring,XS,indigo,104,61,"A indigo coloured, XS sized, Drawstring Trousers",95,49262,2021-08-14,2021-08-17,3.0,fulan 95,Prefer not to say,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,Active,Adults
289,289,66,465,118,2,236,Jacket,Puffer,XS,yellow,110,55,"A yellow coloured, XS sized, Puffer Jacket",631,42774,2021-08-14,2021-08-22,8.0,fulan 631,Female,49,80 Chelsea KnollApt. 014,7749,Davidfurt,Northern Territory,Australia,Active,Adults
1536,1536,314,815,117,3,351,Jacket,Shearling,XS,yellow,95,66,"A yellow coloured, XS sized, Shearling Jacket",95,49262,2021-08-14,2021-08-17,3.0,fulan 95,Prefer not to say,33,09 Doyle MallApt. 066,3891,Port Jordan,Western Australia,Australia,Active,Adults
1995,1995,401,266,95,1,95,Shirt,Polo,S,blue,117,76,"A blue coloured, S sized, Polo Shirt",94,24512,2021-08-14,2021-08-24,10.0,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,Adults
1996,1996,401,791,91,2,182,Jacket,Pullover,S,blue,114,73,"A blue coloured, S sized, Pullover Jacket",94,24512,2021-08-14,2021-08-24,10.0,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,Adults
1997,1997,401,392,119,1,119,Shirt,Casual Slim Fit,M,orange,113,47,"A orange coloured, M sized, Casual Slim Fit Shirt",94,24512,2021-08-14,2021-08-24,10.0,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,Adults
1998,1998,401,137,92,1,92,Shirt,Denim,M,violet,115,55,"A violet coloured, M sized, Denim Shirt",94,24512,2021-08-14,2021-08-24,10.0,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,Adults
1999,1999,401,92,118,2,236,Shirt,Flannel,M,blue,96,73,"A blue coloured, M sized, Flannel Shirt",94,24512,2021-08-14,2021-08-24,10.0,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,Adults
2001,2001,401,422,107,3,321,Jacket,Denim,M,red,92,43,"A red coloured, M sized, Denim Jacket",94,24512,2021-08-14,2021-08-24,10.0,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,Adults
2000,2000,401,647,93,2,186,Jacket,Coach,m,green,115,63,"A green coloured, M sized, Coach Jacket",94,24512,2021-08-14,2021-08-24,10.0,fulan 94,Prefer not to say,46,368 Morrison MeadowApt. 117,1037,East Isla,Western Australia,Australia,Active,Adults
4550,4550,907,559,98,2,196,Jacket,Leather,XL,violet,113,58,"A violet coloured, XL sized, Leather Jacket",971,26863,2021-08-15,2021-08-17,2.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
4549,4549,907,115,92,1,92,Shirt,Denim,XS,yellow,115,54,"A yellow coloured, XS sized, Denim Shirt",971,26863,2021-08-15,2021-08-17,2.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
4548,4548,907,121,92,1,92,Shirt,Denim,S,green,115,49,"A green coloured, S sized, Denim Shirt",971,26863,2021-08-15,2021-08-17,2.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
4436,4436,884,532,98,1,98,Jacket,Leather,M,orange,113,80,"A orange coloured, M sized, Leather Jacket",62,54659,2021-08-16,2021-09-08,23.0,fulan 62,Prefer not to say,32,049 Imogen StreetSuite 299,2404,New Beaumouth,Australian Capital Territory,Australia,Active,Adults
1252,1252,259,317,109,1,109,Shirt,Mandarin Collar,M,red,108,60,"A red coloured, M sized, Mandarin Collar Shirt",878,47527,2021-08-16,2021-09-07,22.0,fulan 878,Prefer not to say,54,478 Amy RunSuite 042,5733,Lake William,Victoria,Australia,Active,Adults
1253,1253,259,777,91,3,273,Jacket,Pullover,M,orange,114,60,"A orange coloured, M sized, Pullover Jacket",878,47527,2021-08-16,2021-09-07,22.0,fulan 878,Prefer not to say,54,478 Amy RunSuite 042,5733,Lake William,Victoria,Australia,Active,Adults
1254,1254,259,162,91,2,182,Shirt,Linen,M,blue,116,58,"A blue coloured, M sized, Linen Shirt",878,47527,2021-08-16,2021-09-07,22.0,fulan 878,Prefer not to say,54,478 Amy RunSuite 042,5733,Lake William,Victoria,Australia,Active,Adults
4431,4431,884,715,119,3,357,Jacket,Trench Coat,XS,green,112,62,"A green coloured, XS sized, Trench Coat Jacket",62,54659,2021-08-16,2021-09-08,23.0,fulan 62,Prefer not to say,32,049 Imogen StreetSuite 299,2404,New Beaumouth,Australian Capital Territory,Australia,Active,Adults
4435,4435,884,428,107,3,321,Jacket,Denim,L,orange,92,73,"A orange coloured, L sized, Denim Jacket",62,54659,2021-08-16,2021-09-08,23.0,fulan 62,Prefer not to say,32,049 Imogen StreetSuite 299,2404,New Beaumouth,Australian Capital Territory,Australia,Active,Adults
4434,4434,884,681,113,2,226,Jacket,Parka,S,green,119,62,"A green coloured, S sized, Parka Jacket",62,54659,2021-08-16,2021-09-08,23.0,fulan 62,Prefer not to say,32,049 Imogen StreetSuite 299,2404,New Beaumouth,Australian Capital Territory,Australia,Active,Adults
4433,4433,884,133,92,3,276,Shirt,Denim,L,indigo,115,58,"A indigo coloured, L sized, Denim Shirt",62,54659,2021-08-16,2021-09-08,23.0,fulan 62,Prefer not to say,32,049 Imogen StreetSuite 299,2404,New Beaumouth,Australian Capital Territory,Australia,Active,Adults
4432,4432,884,1198,105,1,105,Trousers,Pleated,L,orange,90,53,"A orange coloured, L sized, Pleated Trousers",62,54659,2021-08-16,2021-09-08,23.0,fulan 62,Prefer not to say,32,049 Imogen StreetSuite 299,2404,New Beaumouth,Australian Capital Territory,Australia,Active,Adults
3275,3275,660,807,117,3,351,Jacket,Shearling,M,red,95,49,"A red coloured, M sized, Shearling Jacket",787,48757,2021-08-16,2021-08-25,9.0,fulan 787,Female,31,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Active,Adults
3274,3274,660,463,118,2,236,Jacket,Puffer,L,orange,110,66,"A orange coloured, L sized, Puffer Jacket",787,48757,2021-08-16,2021-08-25,9.0,fulan 787,Female,31,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Active,Adults
3273,3273,660,301,105,2,210,Shirt,Cuban Collar,S,blue,93,62,"A blue coloured, S sized, Cuban Collar Shirt",787,48757,2021-08-16,2021-08-25,9.0,fulan 787,Female,31,9871 Bailey SquareApt. 697,1417,Davidshire,South Australia,Australia,Active,Adults
4148,4148,826,554,98,1,98,Jacket,Leather,XL,indigo,113,52,"A indigo coloured, XL sized, Leather Jacket",375,32770,2021-08-16,2021-09-06,21.0,fulan 375,Prefer not to say,77,716 Max IslandSuite 824,9232,Ernserland,Northern Territory,Australia,Active,Seniors
4149,4149,826,547,98,2,196,Jacket,Leather,M,blue,113,60,"A blue coloured, M sized, Leather Jacket",375,32770,2021-08-16,2021-09-06,21.0,fulan 375,Prefer not to say,77,716 Max IslandSuite 824,9232,Ernserland,Northern Territory,Australia,Active,Seniors
4437,4437,884,729,119,3,357,Jacket,Trench Coat,XL,indigo,112,64,"A indigo coloured, XL sized, Trench Coat Jacket",62,54659,2021-08-16,2021-09-08,23.0,fulan 62,Prefer not to say,32,049 Imogen StreetSuite 299,2404,New Beaumouth,Australian Capital Territory,Australia,Active,Adults
4438,4438,884,1199,105,1,105,Trousers,Pleated,XL,orange,90,69,"A orange coloured, XL sized, Pleated Trousers",62,54659,2021-08-16,2021-09-08,23.0,fulan 62,Prefer not to say,32,049 Imogen StreetSuite 299,2404,New Beaumouth,Australian Capital Territory,Australia,Active,Adults
4430,4430,884,1037,90,2,180,Trousers,Relaxed Leg,M,blue,95,72,"A blue coloured, M sized, Relaxed Leg Trousers",62,54659,2021-08-16,2021-09-08,23.0,fulan 62,Prefer not to say,32,049 Imogen StreetSuite 299,2404,New Beaumouth,Australian Capital Territory,Australia,Active,Adults
1687,1687,344,466,118,3,354,Jacket,Puffer,S,yellow,110,48,"A yellow coloured, S sized, Puffer Jacket",526,44938,2021-08-16,2021-09-06,21.0,fulan 526,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,Active,Seniors
1686,1686,344,913,96,2,192,Trousers,Drawstring,L,red,104,73,"A red coloured, L sized, Drawstring Trousers",526,44938,2021-08-16,2021-09-06,21.0,fulan 526,Male,73,786 Paige CircleApt. 922,2565,Adamsside,Tasmania,Australia,Active,Seniors
4951,4951,990,1228,112,2,224,Trousers,Tracksuit Bottoms,L,red,91,43,"A red coloured, L sized, Tracksuit Bottoms Trousers",87,40306,2021-08-17,2021-09-06,20.0,fulan 87,Prefer not to say,53,384 Hayley View RdSuite 949,1780,Savannahland,Northern Territory,Australia,Active,Adults
4950,4950,990,1231,112,3,336,Trousers,Tracksuit Bottoms,S,orange,91,59,"A orange coloured, S sized, Tracksuit Bottoms Trousers",87,40306,2021-08-17,2021-09-06,20.0,fulan 87,Prefer not to say,53,384 Hayley View RdSuite 949,1780,Savannahland,Northern Territory,Australia,Active,Adults
2500,2500,505,1024,90,3,270,Trousers,Relaxed Leg,XL,orange,95,80,"A orange coloured, XL sized, Relaxed Leg Trousers",737,37947,2021-08-17,2021-08-27,10.0,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Active,Adults
1574,1574,322,236,106,2,212,Shirt,Chambray,S,indigo,105,59,"A indigo coloured, S sized, Chambray Shirt",686,41400,2021-08-17,2021-09-12,26.0,fulan 686,Prefer not to say,22,6801 Jessica JunctionApt. 868,4931,Dickensshire,Victoria,Australia,Active,Youth
4952,4952,990,1165,99,2,198,Trousers,High-Waisted,XS,yellow,98,64,"A yellow coloured, XS sized, High-Waisted Trousers",87,40306,2021-08-17,2021-09-06,20.0,fulan 87,Prefer not to say,53,384 Hayley View RdSuite 949,1780,Savannahland,Northern Territory,Australia,Active,Adults
820,820,170,1224,105,2,210,Trousers,Pleated,XL,violet,90,65,"A violet coloured, XL sized, Pleated Trousers",867,28597,2021-08-17,2021-09-03,17.0,fulan 867,Prefer not to say,36,68 Doyle View RdSuite 917,757,Port Davidburgh,Tasmania,Australia,Active,Adults
821,821,170,899,94,2,188,Trousers,Cords,XL,blue,113,65,"A blue coloured, XL sized, Cords Trousers",867,28597,2021-08-17,2021-09-03,17.0,fulan 867,Prefer not to say,36,68 Doyle View RdSuite 917,757,Port Davidburgh,Tasmania,Australia,Active,Adults
2503,2503,505,485,118,2,236,Jacket,Puffer,XS,violet,110,74,"A violet coloured, XS sized, Puffer Jacket",737,37947,2021-08-17,2021-08-27,10.0,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Active,Adults
2165,2165,436,579,100,1,100,Jacket,Bomber,XL,green,90,79,"A green coloured, XL sized, Bomber Jacket",739,47040,2021-08-17,2021-09-10,24.0,fulan 739,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,Active,Adults
2501,2501,505,210,106,3,318,Shirt,Chambray,XS,red,105,48,"A red coloured, XS sized, Chambray Shirt",737,37947,2021-08-17,2021-08-27,10.0,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Active,Adults
1579,1579,322,348,109,1,109,Shirt,Mandarin Collar,L,violet,108,54,"A violet coloured, L sized, Mandarin Collar Shirt",686,41400,2021-08-17,2021-09-12,26.0,fulan 686,Prefer not to say,22,6801 Jessica JunctionApt. 868,4931,Dickensshire,Victoria,Australia,Active,Youth
1578,1578,322,537,98,2,196,Jacket,Leather,M,yellow,113,77,"A yellow coloured, M sized, Leather Jacket",686,41400,2021-08-17,2021-09-12,26.0,fulan 686,Prefer not to say,22,6801 Jessica JunctionApt. 868,4931,Dickensshire,Victoria,Australia,Active,Youth
1577,1577,322,967,97,1,97,Trousers,Slim-Fit,M,blue,119,75,"A blue coloured, M sized, Slim-Fit Trousers",686,41400,2021-08-17,2021-09-12,26.0,fulan 686,Prefer not to say,22,6801 Jessica JunctionApt. 868,4931,Dickensshire,Victoria,Australia,Active,Youth
1576,1576,322,997,106,2,212,Trousers,Wool,M,green,111,41,"A green coloured, M sized, Wool Trousers",686,41400,2021-08-17,2021-09-12,26.0,fulan 686,Prefer not to say,22,6801 Jessica JunctionApt. 868,4931,Dickensshire,Victoria,Australia,Active,Youth
4953,4953,990,125,92,3,276,Shirt,Denim,XS,blue,115,76,"A blue coloured, XS sized, Denim Shirt",87,40306,2021-08-17,2021-09-06,20.0,fulan 87,Prefer not to say,53,384 Hayley View RdSuite 949,1780,Savannahland,Northern Territory,Australia,Active,Adults
2164,2164,436,583,100,3,300,Jacket,Bomber,l,blue,90,64,"A blue coloured, L sized, Bomber Jacket",739,47040,2021-08-17,2021-09-10,24.0,fulan 739,Female,57,09 Jesse ParadeApt. 250,1335,East Matthewville,New South Wales,Australia,Active,Adults
1575,1575,322,797,91,2,182,Jacket,Pullover,M,indigo,114,72,"A indigo coloured, M sized, Pullover Jacket",686,41400,2021-08-17,2021-09-12,26.0,fulan 686,Prefer not to say,22,6801 Jessica JunctionApt. 868,4931,Dickensshire,Victoria,Australia,Active,Youth
2502,2502,505,1009,106,2,212,Trousers,Wool,XL,indigo,111,51,"A indigo coloured, XL sized, Wool Trousers",737,37947,2021-08-17,2021-08-27,10.0,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Active,Adults
1580,1580,322,152,91,3,273,Shirt,Linen,M,yellow,116,59,"A yellow coloured, M sized, Linen Shirt",686,41400,2021-08-17,2021-09-12,26.0,fulan 686,Prefer not to say,22,6801 Jessica JunctionApt. 868,4931,Dickensshire,Victoria,Australia,Active,Youth
2504,2504,505,736,109,1,109,Jacket,Peacoat,S,red,102,67,"A red coloured, S sized, Peacoat Jacket",737,37947,2021-08-17,2021-08-27,10.0,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Active,Adults
819,819,170,345,109,1,109,Shirt,Mandarin Collar,XS,violet,108,52,"A violet coloured, XS sized, Mandarin Collar Shirt",867,28597,2021-08-17,2021-09-03,17.0,fulan 867,Prefer not to say,36,68 Doyle View RdSuite 917,757,Port Davidburgh,Tasmania,Australia,Active,Adults
4949,4949,990,1119,115,1,115,Trousers,Cropped,XL,violet,99,64,"A violet coloured, XL sized, Cropped Trousers",87,40306,2021-08-17,2021-09-06,20.0,fulan 87,Prefer not to say,53,384 Hayley View RdSuite 949,1780,Savannahland,Northern Territory,Australia,Active,Adults
817,817,170,673,113,3,339,Jacket,Parka,L,orange,119,77,"A orange coloured, L sized, Parka Jacket",867,28597,2021-08-17,2021-09-03,17.0,fulan 867,Prefer not to say,36,68 Doyle View RdSuite 917,757,Port Davidburgh,Tasmania,Australia,Active,Adults
2505,2505,505,413,119,2,238,Shirt,Casual Slim Fit,L,indigo,113,60,"A indigo coloured, L sized, Casual Slim Fit Shirt",737,37947,2021-08-17,2021-08-27,10.0,fulan 737,Prefer not to say,60,868 Skye MeadowSuite 990,1762,Harveyside,Tasmania,Australia,Active,Adults
818,818,170,357,94,1,94,Shirt,Henley,M,orange,92,70,"A orange coloured, M sized, Henley Shirt",867,28597,2021-08-17,2021-09-03,17.0,fulan 867,Prefer not to say,36,68 Doyle View RdSuite 917,757,Port Davidburgh,Tasmania,Australia,Active,Adults
3542,3542,712,928,96,1,96,Trousers,Drawstring,L,green,104,43,"A green coloured, L sized, Drawstring Trousers",474,11718,2021-08-18,2021-08-29,11.0,fulan 474,Prefer not to say,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,Active,Youth
4192,4192,836,426,107,2,214,Jacket,Denim,S,orange,92,51,"A orange coloured, S sized, Denim Jacket",971,16047,2021-08-18,2021-08-24,6.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
4193,4193,836,23,96,2,192,Shirt,Oxford Cloth,L,blue,114,59,"A blue coloured, L sized, Oxford Cloth Shirt",971,16047,2021-08-18,2021-08-24,6.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
4194,4194,836,593,100,1,100,Jacket,Bomber,L,violet,90,68,"A violet coloured, L sized, Bomber Jacket",971,16047,2021-08-18,2021-08-24,6.0,fulan 971,Prefer not to say,27,135 Ella RunApt. 424,4268,East Chasehaven,Queensland,Australia,Active,Adults
3544,3544,712,944,96,2,192,Trousers,Drawstring,XL,violet,104,80,"A violet coloured, XL sized, Drawstring Trousers",474,11718,2021-08-18,2021-08-29,11.0,fulan 474,Prefer not to say,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,Active,Youth
3543,3543,712,913,96,3,288,Trousers,Drawstring,L,red,104,73,"A red coloured, L sized, Drawstring Trousers",474,11718,2021-08-18,2021-08-29,11.0,fulan 474,Prefer not to say,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,Active,Youth
3548,3548,712,450,107,3,321,Jacket,Denim,XS,violet,92,65,"A violet coloured, XS sized, Denim Jacket",474,11718,2021-08-18,2021-08-29,11.0,fulan 474,Prefer not to say,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,Active,Youth
3547,3547,712,1219,105,3,315,Trousers,Pleated,XL,indigo,90,45,"A indigo coloured, XL sized, Pleated Trousers",474,11718,2021-08-18,2021-08-29,11.0,fulan 474,Prefer not to say,21,6744 Joshua RoadApt. 554,7719,New Matildaville,South Australia,Australia,Active,Youth
2149,2149,433,841,113,1,113,Trousers,Chinos,S,red,100,62,"A red coloured, S sized, Chinos Trousers",419,32215,2021-08-18,2021-09-02,15.0,fulan 419,Male,58,31 Towne SummitSuite 671,3887,West Mackenzie,Queensland,Australia,Active,Adults
2150,2150,433,858,113,3,339,Trousers,Chinos,L,green,100,77,"A green coloured, L sized, Chinos Trousers",419,32215,2021-08-18,2021-09-02,15.0,fulan 419,Male,58,31 Towne SummitSuite 671,3887,West Mackenzie,Queensland,Australia,Active,Adults
